charger_longitude;charger_latitude;Rating;atm;bakery;bar;bicycle_parking;books;cafe;clothes;doctors;fast_food;hairdresser;parking;pharmacy;playground;pub;restaurant;school;sports_centre;supermarket
5.30263999999999;51.690701;3;10;16;19;19;5;39;163;1;44;48;13;5;0;25;123;1;4;8
5.3057968;52.4029878;5;0;0;0;0;0;0;0;1;1;1;0;2;3;0;5;2;0;1
5.3094414;51.6940305;2;9;10;19;20;3;35;158;1;38;40;13;4;1;26;116;2;5;10
5.314244;51.700058;4;0;2;0;8;0;2;2;2;13;9;17;2;2;3;13;3;3;4
5.3268954;51.6788873;3;2;0;0;5;0;1;0;1;3;2;11;1;5;1;4;1;0;1
5.3270255;51.6786641;4.5;2;0;0;5;0;1;0;1;3;2;9;1;3;1;4;1;0;1
5.3303563;51.7055909;1;0;0;0;1;0;0;0;1;4;0;14;1;2;1;2;1;0;0
5.3337628;51.5876746;3.6;1;0;1;4;1;3;1;0;2;2;14;2;12;1;11;2;0;4
5.3344802;51.7333973;5;1;1;0;2;0;1;0;1;1;1;11;2;0;2;0;0;0;1
5.3353283;51.7194065;3;0;0;0;0;0;0;0;0;3;0;7;0;0;0;0;0;0;1
5.33936769999999;51.7086204;4;0;0;0;2;0;0;0;0;3;0;2;0;2;1;2;0;0;0
5.3436467;52.1582573;1;0;0;0;0;0;3;0;0;0;0;0;0;1;0;3;0;2;0
5.34939589999999;52.150092;5;0;0;0;0;0;3;0;0;0;0;0;0;1;0;1;1;2;0
5.3594764;51.640045;4;0;2;0;1;1;1;4;1;3;1;6;2;2;2;3;0;0;3
5.37236499999999;51.734641;1;0;0;0;0;0;0;0;1;0;0;1;1;2;0;0;0;0;0
5.3747877;51.5677937;2;0;0;0;0;1;5;0;1;2;0;0;1;1;0;2;0;0;1
5.37508149999999;52.1380701999999;1;0;2;0;3;2;1;5;2;6;5;0;2;1;1;3;1;0;2
5.3757823;51.6670792;5;0;2;0;0;0;2;1;0;1;1;8;0;0;1;1;0;2;1
5.3852424;52.1562306;5;3;9;7;5;7;29;85;2;43;30;14;1;5;34;71;5;5;14
5.3882899;51.433819;1;1;0;0;0;0;0;0;1;2;2;0;1;8;0;0;1;1;1
5.38908649999999;51.5109743999999;3;1;4;0;1;1;0;18;12;7;7;4;2;10;3;10;2;1;5
5.3893948;52.195096;2;2;1;0;0;1;1;0;2;4;4;1;2;3;0;3;4;1;1
5.3942542;52.1935587;3;4;2;0;0;3;2;10;2;4;4;2;1;3;1;6;4;1;2
5.3981432;52.1957957;5;1;0;0;0;1;0;0;1;0;0;1;0;3;0;3;3;1;0
5.399235;52.196122;4;0;0;0;0;0;0;0;1;0;0;1;0;3;0;1;3;1;0
5.4005996;51.6796365999999;1;1;1;0;0;1;2;4;0;3;5;5;0;2;1;5;2;1;3
5.40288779999999;52.1588903;1;2;6;3;8;2;13;31;5;24;26;6;3;5;21;30;3;5;15
5.40424999999999;51.683217;1;1;1;0;0;1;2;4;0;3;5;5;0;2;0;4;2;1;3
5.4049591;52.1903027;5;3;2;0;0;3;1;10;1;2;4;1;1;5;1;4;7;2;3
5.4096626;52.1179377;1;1;0;0;1;0;0;1;0;1;3;0;1;3;0;2;2;3;1
5.4103471;51.4465665;5;2;1;0;0;0;1;0;1;0;0;3;1;3;0;1;1;1;3
5.411239;51.461879;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
5.4113272;52.4943702;5;0;0;0;0;0;0;0;1;2;0;0;0;11;0;2;0;0;0
5.412573;52.5005529;3;0;0;0;0;0;0;0;1;2;0;1;0;11;0;2;0;0;0
5.414372;51.5030639999999;4.3;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;1;1;1
5.41967959999999;52.1209749;4;2;1;0;1;0;0;1;0;1;3;0;1;4;0;1;2;4;1
5.4202454;52.1405124;5;1;1;2;0;1;3;3;1;2;4;3;1;6;1;7;4;1;2
5.4231139;51.436212;2;0;0;0;3;0;2;2;0;4;2;1;0;3;0;2;0;0;3
5.426004;51.4914784;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
5.429042;52.1296567;1;2;4;2;0;2;3;14;3;4;10;2;2;6;2;17;3;4;6
5.4305699;52.1933006999999;2;1;2;0;2;1;2;7;0;4;3;6;0;13;1;8;3;1;5
5.43183;51.35683;1;1;1;0;1;0;3;0;0;0;1;3;1;8;0;0;0;1;1
5.433877;51.390831;1;1;0;0;1;0;0;0;3;0;0;0;1;1;1;1;1;4;2
5.43427559999999;52.1822682;3.7;0;0;0;1;0;0;0;0;0;2;7;0;8;0;3;0;1;1
5.436993;52.5219369999999;3.8;0;0;0;1;0;2;87;0;5;0;2;0;10;0;9;0;0;0
5.4375277;51.7209949;4;0;0;0;0;0;1;0;0;1;0;7;0;0;0;2;1;0;1
5.43801289999999;51.4853099;4;3;1;0;0;0;1;0;1;1;3;0;2;1;0;6;0;1;2
5.43994929999999;51.4276586;5;0;1;0;3;0;2;0;0;1;3;9;1;0;0;1;0;1;2
5.44007;51.3878999999999;3.5;1;0;0;1;0;0;0;3;1;0;0;1;2;1;2;1;4;2
5.4408123;52.5243285;3.3;0;0;0;1;0;2;87;0;5;0;2;0;11;0;9;0;0;0
5.4408146;52.131753;5;0;4;0;0;2;1;11;3;1;7;2;1;17;1;11;5;3;4
5.4410567;52.5230731;2.3;0;0;0;1;0;2;87;0;5;0;2;0;16;0;9;0;0;0
5.4485851;52.489945;4;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;2;0;1
5.4502247;51.5593207;3;1;0;0;2;1;7;0;4;2;0;3;1;0;1;12;0;1;3
5.4524656;51.4063826999999;5;1;0;0;10;0;3;0;0;2;1;3;0;0;1;7;2;0;0
5.453894;51.4909097;3;2;1;0;0;0;0;0;0;0;3;0;1;0;0;4;2;1;2
5.4543233;52.505027;1;1;2;0;0;0;0;0;2;2;0;15;2;40;0;4;4;0;3
5.45444;51.3526;5;2;2;2;0;0;3;19;2;4;2;2;2;6;3;14;0;1;7
5.4564543;51.4817802;3;2;0;0;0;0;0;0;0;1;3;0;1;1;0;3;3;7;3
5.4627015;52.5231033;5;1;1;0;0;0;0;0;0;1;0;19;1;40;0;0;6;0;1
5.4628309;51.354712;1;2;2;2;1;0;3;19;2;4;2;2;2;4;3;14;0;1;5
5.4629127;51.3527397999999;1;2;2;2;1;0;3;19;2;4;2;1;2;4;3;14;0;1;5
5.463946;51.501967;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
5.465288;51.3514829999999;5;2;2;2;1;0;2;19;2;4;2;2;2;4;3;14;0;0;3
5.4697874;52.5022795;4;3;3;0;7;0;5;2;2;11;2;17;2;38;0;9;3;1;10
5.469868;51.350575;1;2;2;2;1;0;2;19;1;3;2;2;1;2;3;14;0;0;3
5.471227;51.468472;5;2;3;1;59;3;2;25;1;14;3;2;5;8;0;7;2;0;6
5.4713683;51.3501457;4;2;2;2;1;0;2;19;1;3;2;2;1;2;2;13;0;0;3
5.4727052;52.4983178;5;1;1;0;2;0;1;0;2;2;1;10;2;34;0;0;3;0;6
5.47566059999999;51.728694;1;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0
5.47706;51.402338;5;0;1;0;2;1;1;3;0;3;5;3;1;0;0;10;0;2;2
5.4777075;51.4691481;4.3;2;3;1;60;3;2;25;0;12;3;1;4;5;0;7;1;0;3
5.4795278;51.4069158999999;2.7;0;0;0;2;0;0;0;0;0;0;4;0;0;0;2;1;1;0
5.4796121;51.4072021;4.5;0;0;0;2;0;0;0;0;0;0;4;0;0;0;2;1;1;0
5.484859;51.4600129;4;2;0;0;37;1;0;1;1;3;1;2;1;2;0;1;2;1;4
5.4863139;51.470578;1;4;4;1;61;2;3;27;0;13;6;2;5;5;0;10;2;0;7
5.486673;51.458143;4;2;0;0;23;1;1;1;0;3;1;1;1;2;1;2;3;1;3
5.4871782;52.5024744;1;3;2;0;1;0;1;1;1;4;0;5;2;51;0;3;4;0;3
5.4876634;52.5040227999999;5;2;2;0;2;0;2;1;1;6;0;6;2;52;0;6;5;1;3
5.4881269;51.7331819;4;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
5.4883521;51.476969;3;3;1;0;17;0;1;3;0;5;5;1;3;5;1;5;0;1;6
5.4907477;51.431146;3;3;1;6;7;3;5;3;4;36;9;5;2;3;31;27;3;1;6
5.4908493;51.434307;5;4;3;11;9;3;11;45;4;45;16;5;1;1;36;57;1;0;6
5.4914761;51.4285602;3;2;2;2;6;4;5;3;6;15;10;3;3;5;8;22;3;1;11
5.4927157;51.73451;4.2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
5.4927454;52.4867225;3.7;1;1;0;0;0;0;0;0;4;0;1;0;10;0;4;2;0;3
5.49741089999999;51.415537;4.3;0;2;0;0;1;2;1;0;7;2;0;1;0;1;4;2;0;4
5.5004369;51.7275307;3;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
5.5011304;51.4249032;5;2;2;0;1;2;1;2;1;8;3;1;2;2;1;10;3;1;7
5.50468119999999;52.4822273;3.7;0;0;0;0;0;0;0;0;2;0;1;0;4;0;0;0;0;0
5.504829;52.340143;5;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;1
5.505097;51.4475308;3;0;3;0;2;0;1;1;0;5;4;5;2;3;3;4;0;0;3
5.5058492;52.4827634;5;0;0;0;0;0;0;0;0;2;0;1;0;5;0;0;0;0;0
5.505891;51.4243599;2;1;1;0;0;1;0;1;1;3;0;0;2;1;1;6;3;1;5
5.50616659999999;51.4374269;5;0;2;0;0;1;2;1;0;5;5;1;1;9;3;4;0;1;2
5.5144218;51.4409008;5;0;4;0;0;0;1;1;0;6;4;8;2;9;1;5;1;1;5
5.515251;51.427418;5;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;1
5.5191585;51.4509716;2;0;3;0;0;0;0;0;0;1;1;12;1;2;0;3;2;0;3
5.5191894;52.342935;4;0;0;0;2;0;0;0;0;0;0;2;0;21;0;0;0;0;2
5.521235;51.4379599;4;0;1;0;0;0;0;0;0;3;2;4;0;7;0;0;1;0;2
5.52492999999999;51.60473;5;0;0;0;0;0;0;0;0;2;0;1;0;2;0;1;0;0;1
5.5361908;52.3349245;5;1;3;0;3;1;5;12;0;1;7;5;1;7;1;7;3;1;7
5.5362737;51.7366063;3;0;1;0;1;1;1;8;0;4;3;5;1;2;0;5;0;0;4
5.5380284;51.4038914;5;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
5.5402849;51.3510731999999;1;2;0;1;0;0;0;0;0;1;0;1;1;0;0;3;0;0;2
5.5404236;51.3500947;3;2;0;1;0;0;0;0;0;1;0;1;1;0;0;3;0;0;2
5.542565;51.475766;4;5;1;0;0;1;5;1;0;2;0;1;1;0;1;15;0;1;4
5.5437343;52.3118688;5;0;0;0;0;0;0;0;0;0;0;0;0;6;0;1;1;1;0
5.5464783;51.4292266;1;0;0;0;2;0;2;0;0;1;1;7;0;5;0;1;1;2;1
5.55222919999999;51.7797871;5;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0
5.5539245;53.0513888;4.4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
5.5551251;51.4611008;1;1;0;0;2;0;0;0;1;1;1;4;1;12;0;0;0;0;2
5.5563045;51.4217169;4;0;3;2;1;2;4;11;0;3;4;5;2;6;0;10;5;2;4
5.5572107;51.4256987;1;0;3;2;2;2;4;11;0;3;3;6;2;5;0;10;3;2;5
5.557888;51.446065;2;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
5.55940259999999;51.4077457;2;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0
5.5604761;51.418493;4;1;4;3;0;2;3;11;1;3;5;0;3;3;0;10;2;0;4
5.56172099999999;51.4198499;4;1;4;3;0;2;3;11;1;3;5;0;3;3;0;10;2;0;5
5.563808;51.634619;3;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0
5.5777661;51.5423836999999;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
5.60016999999999;52.3222219;4;1;2;0;1;0;0;1;1;3;2;4;1;1;0;3;1;3;3
5.602086;52.322928;4;1;2;0;0;0;1;1;1;3;2;4;1;1;0;3;1;3;3
5.60283989999999;52.3244457;4;1;2;0;1;0;1;0;1;2;2;3;1;1;0;3;1;0;3
5.6029803;51.6714409;3.8;0;0;0;0;0;0;0;0;3;1;0;1;2;0;0;0;3;4
5.60612999999999;52.328;5;1;2;0;0;0;1;0;1;3;2;2;1;1;0;2;1;1;4
5.6077591;52.3270148999999;5;1;1;0;0;0;1;0;1;2;2;3;1;1;0;2;1;1;3
5.60900899999999;52.325634;5;1;1;0;0;0;1;0;1;2;2;3;1;1;0;2;1;1;3
5.6156862;51.4590037;1;1;1;0;0;0;0;2;0;2;1;6;1;7;1;3;1;0;2
5.616009;51.6541299999999;4;1;4;3;20;5;10;48;4;13;12;2;2;7;0;28;3;4;7
5.6173157;51.4629096;5;1;1;0;0;0;0;2;0;2;1;6;1;6;1;4;1;0;2
5.6174591;51.4580896;1;1;1;0;0;0;0;2;0;2;1;6;1;7;1;3;1;0;2
5.6192717;51.6567461;1;1;4;3;20;5;11;48;5;14;13;2;2;7;0;30;2;5;7
5.6198767;51.4516692;5;2;0;2;2;1;0;3;0;1;3;0;0;4;1;6;0;2;1
5.6199069;51.4789947;5;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1
5.62001;51.438966;2;2;2;3;5;1;0;3;1;3;7;1;1;0;1;9;0;1;4
5.6214258;51.4768872999999;4;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1
5.6223892;53.0349029;4;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0
5.632605;51.462792;1;0;1;1;1;0;0;0;0;2;4;1;0;3;0;4;1;1;4
5.6368839;51.5109723;5;1;1;1;0;0;2;0;0;4;3;0;1;2;0;4;3;0;2
5.637099;51.7242261;5;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0
5.6376928;51.5095308;5;1;1;1;0;0;2;0;0;4;3;0;1;2;0;4;3;0;2
5.6491129;51.2512553;5;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
5.65175899999999;51.2815203;5;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
5.6561312;51.6440334;5;1;0;0;2;0;1;1;1;2;1;0;1;1;0;2;1;2;1
5.6563246;50.8971011999999;1;0;0;0;1;0;0;0;0;2;0;0;0;0;2;0;0;0;0
5.6574773;51.2443834;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0
5.6598494;51.4746868999999;2;4;1;10;10;2;1;21;0;5;1;4;1;6;3;24;1;1;2
5.6627436;51.4969342;4;3;1;0;21;0;0;2;0;0;3;1;1;4;0;3;3;0;2
5.666996;51.4951836;5;3;1;0;21;0;0;2;1;0;3;2;2;4;0;3;3;0;3
5.6692577;50.8143623;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
5.6738053;50.8243074;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
5.67567189999999;51.4781069999999;5;0;0;0;11;0;1;0;0;1;0;0;1;5;0;3;2;1;3
5.6811282;50.8480554;1;6;9;14;27;5;32;211;1;30;10;5;0;5;15;119;3;1;8
5.6818712;53.0172031;4;0;1;0;0;0;0;0;0;0;0;21;0;1;0;2;0;0;0
5.6892969;52.6608698;4.3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
5.7004272;51.2456617;4;3;0;1;5;1;0;7;1;6;3;3;1;7;0;8;3;1;3
5.7048163;51.2491332;5;4;0;3;5;1;1;7;1;8;5;6;2;8;1;21;3;1;6
5.71793989999999;50.85642;5;1;0;0;2;0;2;0;0;1;2;2;1;2;0;6;2;0;3
5.72110429999999;50.8305363;2;2;1;0;2;0;1;0;0;0;0;7;1;4;0;1;3;2;2
5.72160119999999;50.8123877;2.5;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;1;1;0
5.722214;51.192907;3;0;0;1;10;0;1;1;0;0;1;8;0;2;0;4;0;1;2
5.7246823;50.8263729;4;2;1;0;0;0;0;0;0;0;0;1;1;2;0;1;2;1;2
5.72532359999999;50.8164585;4.6;0;0;0;0;0;0;0;0;0;0;3;0;1;0;3;1;1;0
5.7313706;51.2654626;5;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
5.7326266;52.7051557;5;1;0;0;0;0;0;0;1;2;0;1;1;1;0;0;3;0;2
5.737938;52.7055091;4;1;0;0;0;0;0;0;1;2;0;1;1;1;0;0;4;0;2
5.73959179999999;51.2775319;2.5;0;0;0;0;0;0;0;0;3;0;0;0;2;0;2;0;0;3
5.7420409;50.8908601;5;1;2;0;0;0;0;2;1;2;2;3;1;3;2;8;4;0;2
5.74205;52.684905;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
5.7423046;50.886712;5;0;2;0;0;0;1;9;0;2;2;4;0;4;2;13;3;0;2
5.7459225;51.2820541;1;0;1;0;2;1;1;2;0;3;0;1;1;3;0;3;1;0;4
5.7498495;50.9222628;3;0;1;0;0;0;2;0;0;0;0;0;0;0;1;2;0;0;0
5.75165149999999;52.7104396;1;4;1;0;3;4;4;23;0;8;2;2;2;1;2;14;6;0;5
5.75638799999999;51.827788;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
5.7650651;51.8524202;5;0;0;0;0;0;0;0;0;0;0;0;0;5;0;3;1;1;1
5.7651109;51.2546116;3;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0
5.7673149;50.8277333;5;1;1;0;0;0;1;0;1;1;0;0;0;0;1;1;0;0;2
5.768697;51.254604;4.8;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0
5.7706648;51.4623451;5;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1
5.7746091;50.9488937;5;2;3;0;0;0;1;3;2;2;3;0;1;0;4;3;2;2;2
5.7753918;51.4619273;5;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;2
5.7753957;50.8611546;1;1;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
5.77898589999999;50.9881813999999;4.2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
5.7815065;50.989354;4.6;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
5.7834495;50.9746986;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;0;0
5.7835534;51.4561333;3;1;0;1;0;1;0;0;1;1;0;0;1;1;0;2;0;0;4
5.7846927;51.8234062;1;3;4;0;1;1;1;6;0;5;1;2;1;3;0;4;1;1;2
5.7851643;51.4578679;1;2;0;3;0;2;0;0;1;1;0;0;1;1;0;4;1;0;5
5.78547859999999;53.1593854;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
5.7878215;53.2046718;4;4;6;23;3;8;16;85;0;25;23;2;2;1;21;71;0;3;9
5.790471;53.1974759999999;1;5;6;22;2;8;14;90;0;30;27;1;1;2;21;71;0;0;7
5.7928228;50.9839144;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
5.7931624;53.1722876;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
5.794307;53.1720553;2.3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
5.794587;50.9391879999999;1;2;3;0;1;1;4;9;3;6;1;1;3;0;6;10;2;0;2
5.7971086;53.1905318;4;3;2;6;0;1;0;11;0;16;7;1;0;2;1;9;0;0;4
5.8001106;50.9837856;3.7;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
5.80057499999999;53.1615149999999;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
5.80088599999999;51.81971;5;3;2;0;1;1;1;6;0;5;1;2;1;3;0;6;1;1;4
5.8022162;53.2070966;5;3;6;14;3;7;17;86;2;27;26;1;3;1;13;57;0;3;15
5.8027;53.2018;4;6;8;25;2;8;17;91;2;39;37;3;3;0;22;77;0;0;18
5.813401;50.9565259;3;0;1;1;0;1;0;0;1;4;0;1;1;1;0;3;0;0;2
5.8141935;51.1247828;5;0;1;0;8;0;1;0;0;1;0;0;0;0;1;2;0;1;0
5.8163307;50.9306267;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
5.816784;50.958058;1;0;1;1;0;1;0;0;1;4;0;1;1;1;0;3;0;0;2
5.8212538;51.8570607;5;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;2;1
5.8221538;50.8578821;1;0;0;2;5;0;4;2;0;3;0;3;0;3;10;51;0;0;0
5.8234051;50.8569585;4;0;0;2;5;0;3;1;0;3;0;2;0;3;10;50;0;0;0
5.823493;50.990619;3.6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
5.8250733;51.8167944;2;2;1;0;3;0;0;0;1;2;2;1;0;1;0;0;5;6;2
5.82560369999999;50.8567259999999;1;0;0;2;5;0;5;1;0;3;0;2;0;3;10;55;0;0;1
5.8273;50.96807;5;2;1;0;0;1;2;10;1;6;4;0;0;3;4;9;1;0;8
5.8274436;50.8666387;3.7;0;3;2;4;1;10;5;1;5;1;4;2;2;11;61;1;0;4
5.8296638;51.8920397;2.3;0;0;0;0;0;0;1;0;3;0;4;0;1;1;1;0;0;1
5.831973;51.813451;1;3;2;2;3;1;0;1;3;5;4;0;1;2;1;0;7;3;4
5.8338898;51.8566511999999;5;0;0;0;0;0;2;0;0;0;0;0;0;0;1;1;0;0;0
5.83631389999999;50.86215;1;0;1;2;3;1;10;4;1;4;1;2;2;2;11;61;0;0;3
5.83635819999999;52.9599847;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
5.83775399999999;51.8382219999999;2;3;6;1;0;1;0;1;2;7;14;4;3;4;0;4;2;0;8
5.8385454;51.8084263999999;2.7;4;2;0;6;1;0;1;2;4;5;0;1;4;1;0;7;2;4
5.84239199999999;50.991278;5;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;2
5.84343999999999;51.986449;2;2;3;0;3;1;3;13;2;3;8;0;2;3;1;11;6;0;3
5.844099;51.842895;5;3;5;3;2;2;5;1;1;16;15;6;2;5;4;14;3;2;7
5.8462266;51.9580321;4;1;2;0;3;0;0;3;2;3;4;0;1;2;0;3;3;0;4
5.8466276;51.9609031;5;1;2;0;4;0;0;4;2;5;4;0;1;0;0;3;3;0;4
5.8467997;51.989214;1;2;3;0;3;1;3;13;2;3;8;0;2;3;1;11;6;0;3
5.847327;51.8443973;5;5;6;4;6;4;12;9;2;29;20;6;3;8;11;35;4;3;9
5.8485703;53.2129646;3;0;1;0;0;0;1;1;0;1;1;0;0;2;0;1;0;0;2
5.8509631;53.2073294;5;0;1;0;0;0;1;1;0;1;1;0;0;2;0;1;0;1;2
5.85189;51.945;4;0;1;0;0;0;0;1;0;1;1;0;0;2;0;1;3;1;1
5.8538346;51.83629;5;1;7;4;3;5;13;1;2;28;16;1;3;2;13;30;5;3;8
5.8544271;51.9542837;1;1;2;0;4;0;0;4;2;6;5;1;1;3;0;3;5;1;5
5.855117;51.844867;2;5;9;19;11;9;34;70;3;48;27;9;2;8;43;86;6;4;10
5.8611854;51.8497069;3;5;5;18;11;8;28;70;1;37;16;7;1;6;37;84;3;2;7
5.861263;51.105096;1;3;2;0;0;1;1;5;0;2;1;2;1;0;2;4;0;0;4
5.8621085;51.8420534;4;5;8;17;12;9;35;70;2;49;23;5;2;7;45;103;7;4;10
5.86284349999999;51.1039226;2.2;3;2;0;0;1;1;5;0;2;1;2;1;0;2;4;0;0;4
5.86327989999999;50.97385;5;1;1;0;0;0;1;0;1;2;2;0;1;1;1;3;1;1;1
5.8652913;51.1056916999999;1;3;2;0;0;1;1;5;0;2;1;3;1;0;2;4;1;0;4
5.8663193;51.001178;2;4;0;0;2;2;7;11;0;2;0;6;1;0;7;29;2;2;2
5.8666279;51.8474669999999;3;5;5;18;12;8;28;71;1;36;17;7;1;5;40;86;3;2;7
5.866638;52.0310719999999;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0
5.86780389999999;51.11358;5;0;2;0;0;1;0;3;1;0;0;1;0;0;1;4;2;0;1
5.868882;50.99438;3;3;0;0;1;2;8;11;0;1;0;4;1;2;5;27;3;1;2
5.8767365;51.9954615;1;0;1;1;0;0;0;0;1;0;0;0;1;0;0;2;2;2;0
5.8804073;52.0240567;1.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
5.88609919999999;51.9421111;3;1;1;0;0;0;0;0;0;1;1;0;1;6;0;1;2;0;2
5.89193849999999;51.9928488;3;0;1;1;1;0;3;0;1;0;1;2;1;0;0;7;2;0;2
5.8923925;53.2421506;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
5.89547149999999;51.940872;3;1;1;0;0;0;1;0;0;1;1;0;1;8;0;1;2;0;2
5.89591779999999;50.9920194;5;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1
5.8978195;52.008711;3;1;1;0;2;0;0;0;0;2;0;0;0;1;0;5;0;0;0
5.8994816;51.1173054;3;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
5.9011717;51.9825353;5;5;8;23;3;8;31;71;0;35;9;6;1;1;18;96;3;0;9
5.906797;51.9789039;4;6;8;23;9;8;28;75;1;36;9;5;2;1;17;90;3;1;8
5.90880889999999;50.9616956;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1
5.909333;51.9863049999999;4;6;10;23;3;8;33;75;0;40;13;6;2;1;20;101;4;2;10
5.9122023;52.1774972;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0
5.916297;51.989285;4;5;6;6;2;2;13;43;0;22;11;3;2;3;8;53;5;2;8
5.919555;51.93893;2;1;1;0;3;0;0;0;2;1;1;2;2;11;1;1;2;3;2
