charger_longitude;charger_latitude;Rating;atm;bakery;bar;bicycle_parking;books;cafe;clothes;doctors;fast_food;hairdresser;parking;pharmacy;playground;pub;restaurant;school;sports_centre;supermarket
5.919751;51.8192;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
5.9201057;51.9422609;2.3;1;1;0;5;0;0;0;2;1;1;2;2;11;1;1;2;3;2
5.921453;51.8183859;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
5.923935;51.940481;4;1;1;0;6;0;0;0;3;1;1;2;2;12;1;1;3;4;3
5.9263287;52.0178437999999;4.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
5.92721179999999;51.8278882;5;0;1;0;1;0;2;0;0;0;0;1;1;0;1;1;1;0;1
5.92912;51.9787;1;0;1;2;7;0;2;1;1;5;3;1;2;1;0;9;2;1;6
5.9315839;52.9651432;2;4;7;1;4;4;4;58;0;6;12;0;1;0;9;21;0;1;6
5.9334773;52.1871744;1;0;2;0;1;0;1;4;2;1;2;2;1;3;1;2;0;0;2
5.9390638;51.857217;5;0;0;0;1;0;2;0;0;1;0;1;0;2;0;0;0;0;0
5.9392569;52.441989;5;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0
5.9429789;52.0082601;4.5;0;1;0;1;0;0;0;0;2;1;1;0;3;1;1;1;1;2
5.9437015;50.8557415;1;0;0;0;1;0;0;0;0;3;0;0;0;1;0;2;0;1;0
5.943903;50.9045999999999;5;0;0;0;1;0;2;0;0;2;0;0;0;1;0;0;0;0;0
5.948859;52.4406539999999;5;0;0;0;0;0;0;0;0;1;0;0;0;7;0;3;0;1;1
5.95047129999999;51.9986979;5;0;1;0;3;0;0;0;0;1;2;0;0;6;1;2;5;1;2
5.9505165;50.936068;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1
5.95288789999999;51.5698508;4;1;1;0;0;0;1;0;2;1;1;1;0;10;0;9;0;0;1
5.9545349;52.4392682;1;0;0;0;0;0;0;0;0;1;0;0;0;7;0;3;0;1;1
5.9552176;50.8922885;2.5;0;0;0;0;0;1;0;0;1;0;0;0;2;0;1;0;1;1
5.9555132;50.9152713;5;1;0;0;0;0;0;1;0;2;1;0;0;0;3;1;1;0;3
5.95750939999999;51.2341957;5;1;1;0;0;0;0;0;0;0;0;2;0;0;0;5;0;0;2
5.957723;51.2355159;1;1;1;0;0;0;0;0;0;0;0;2;0;0;0;6;0;0;2
5.95977269999999;51.9757568;1;0;0;0;2;0;1;0;0;1;2;0;0;0;1;2;2;1;1
5.96377099999999;52.208097;5;4;8;5;32;7;18;62;0;40;37;7;3;10;17;58;0;1;6
5.9657393;52.1639754;1;2;1;0;6;1;0;3;0;2;2;1;0;3;1;6;0;0;1
5.9667511;51.98249;4;0;0;0;1;0;1;1;0;2;2;0;1;4;1;1;4;1;3
5.96787249999999;52.0091252;4;0;0;0;0;0;1;0;0;0;0;1;0;7;0;1;0;3;0
5.9683763;51.9902818;1;3;6;0;9;3;2;13;1;7;11;0;3;3;4;18;7;0;5
5.96902499999999;51.962158;2;1;1;0;2;1;0;3;1;4;4;0;1;5;1;6;0;0;4
5.9768086;52.2366562;3.8;0;0;0;1;0;0;1;0;3;0;0;0;8;0;1;2;0;2
5.97787789999999;52.4516263;4.2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
5.97888479999999;50.8340916999999;2;1;1;0;0;1;2;2;1;2;0;1;1;0;1;3;1;0;1
5.9799861;50.8715303;5;2;2;0;0;1;1;1;1;2;3;1;3;0;1;3;0;0;2
5.9822951;51.949534;5;1;0;0;3;0;1;1;1;2;0;0;1;9;0;0;0;0;3
5.9847762;52.1788831;5;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0
5.9848186;51.379788;4.3;0;0;0;2;0;0;0;0;2;0;0;0;0;0;5;0;0;1
5.984966;50.878654;4;1;1;5;1;0;1;0;1;0;2;1;2;0;0;5;2;0;2
5.9850199;51.3766342;4.6;0;0;0;2;0;0;0;0;2;0;0;0;0;0;5;0;0;1
5.9856;51.380057;4.3;0;0;0;2;0;0;0;0;2;0;0;0;0;0;5;0;0;1
5.9884765;51.2011970999999;3;2;6;1;6;3;23;173;0;19;5;5;0;2;9;45;0;0;2
5.98886549999999;51.1997755;1;5;6;1;9;3;23;176;0;20;8;9;1;2;10;50;0;0;2
5.9891441;51.9672868;4;0;0;0;1;0;0;0;0;4;0;1;0;0;0;2;0;1;0
5.99142619999999;51.5300772999999;1;0;1;0;0;0;0;0;2;2;1;0;2;26;1;1;4;0;4
5.9931386;52.2219446;5;1;4;0;4;2;1;9;4;12;7;0;2;19;0;2;1;3;6
5.9932382;50.8851802;4;0;0;6;4;0;0;1;0;2;2;0;0;0;0;6;2;0;2
5.9934995;51.1965364;5;6;7;2;10;3;28;176;1;23;8;12;2;4;10;52;0;1;5
5.995207;51.965978;2;0;0;0;1;0;0;0;0;4;0;1;0;0;0;1;0;1;1
5.9996246;50.8877757;5;0;0;0;2;0;0;1;0;1;1;0;0;0;0;1;1;0;1
6.0002398;51.1975615;5;7;6;1;5;1;12;106;1;17;9;14;2;5;7;23;0;1;3
6.0004989;51.378047;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
6.0062284;50.8561726;1;0;0;0;1;0;1;0;0;2;0;0;0;0;0;3;0;2;3
6.01103899999999;51.5966256;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
6.0141801;50.8637147;5;2;1;0;0;1;0;0;0;2;0;0;0;2;1;4;1;0;4
6.01610399999999;52.2047029999999;4.3;0;0;0;0;0;0;0;1;0;1;0;0;15;0;1;0;0;0
6.019844;50.9009329999999;5;0;3;0;0;1;1;7;1;3;4;1;0;2;0;13;2;0;3
6.0207558;51.5066734;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6.0214003;51.5041324;4.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6.0248656;52.1701408;4.5;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1
6.02508829999999;52.1659922;4.8;0;0;0;2;0;0;0;0;1;0;1;0;0;0;1;0;0;1
6.0257985;52.1707824999999;4.2;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1
6.0260741;52.1661906999999;4.1;0;0;0;2;0;0;0;0;1;0;1;0;0;0;1;0;0;1
6.027983;50.891946;5;1;2;0;0;0;0;2;1;3;2;2;0;1;0;3;0;1;4
6.0288929;50.9020272;5;0;2;0;0;1;2;6;2;3;3;0;0;1;1;10;3;0;2
6.0294054;51.1914044;3.7;0;0;0;1;0;0;0;0;2;0;1;0;1;0;0;3;4;1
6.0351662;52.2016214;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6.0359854;51.2315432;1;2;0;0;1;0;0;0;1;1;0;7;1;0;1;3;0;0;1
6.0379636;52.1997854;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6.041271;53.089229;1;1;1;0;0;0;1;0;0;1;1;2;0;2;0;0;0;0;1
6.04353589999999;52.520173;4;1;1;0;1;0;0;0;1;1;1;0;1;0;1;1;0;3;1
6.043683;52.5385025;5;0;1;0;2;1;0;1;1;2;2;0;0;1;0;2;2;1;2
6.0449202;50.8930965;1;1;0;0;0;0;0;0;0;2;0;0;0;0;2;2;0;0;0
6.0502226;52.522163;1;1;1;0;2;0;0;0;1;1;1;0;1;0;1;0;2;3;1
6.05061299999999;52.52529;1;2;3;0;4;1;1;4;1;2;1;0;1;0;1;2;3;3;3
6.0508419;52.2371886;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;1;0
6.0551276;52.5349375;4;2;2;0;5;1;1;5;1;3;5;0;1;1;0;3;5;1;2
6.05521399999999;51.361888;1;1;1;0;1;0;0;2;1;3;2;0;1;2;0;2;0;0;2
6.0559717;51.2379227;1;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;1;0
6.0566891;52.5176121;1;1;1;0;1;0;0;0;1;1;1;0;1;0;1;0;0;3;1
6.058553;50.8952356;4;2;0;0;0;0;0;1;0;3;1;0;0;0;2;3;0;0;1
6.0585799;52.4718425;2;2;1;1;4;2;3;9;0;2;3;4;1;1;1;8;3;0;1
6.06557;52.4754622;5;2;1;1;4;2;4;9;0;2;3;1;1;1;1;7;3;0;1
6.06599349999999;52.5356756;5;2;2;0;5;1;1;5;0;3;5;0;1;1;0;2;4;1;2
6.06821589999999;51.199497;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
6.0703352;52.4674916;4;2;1;1;4;2;4;9;0;2;3;3;0;2;1;7;1;1;1
6.0780786;52.5079396999999;5;5;1;4;12;2;12;15;0;8;8;5;0;5;3;26;0;4;5
6.081611;52.740903;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0
6.0834643;52.5028401;5;4;1;0;5;1;8;0;0;10;6;6;0;4;0;9;0;3;4
6.0885677;51.3260979;5;1;1;2;0;0;1;1;1;2;3;2;0;8;1;3;3;1;2
6.08966159999999;51.398801;5;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0
6.092777;52.2090428;4.3;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0
6.09443199999999;53.1083682;1;2;6;8;3;4;15;52;2;18;16;22;2;4;1;26;8;0;5
6.09527699999999;52.53851;4;1;0;0;0;0;0;0;1;0;0;0;0;2;0;0;3;1;1
6.09577;52.4882599;5;0;0;0;0;0;0;0;0;1;1;0;1;7;0;1;4;0;1
6.0980174;52.5145203999999;1;8;9;20;44;6;28;110;3;52;61;5;1;2;25;81;7;4;24
6.1005666;53.1054113999999;5;3;7;8;5;5;13;52;2;18;16;26;4;3;1;25;14;0;8
6.10346799999999;52.513318;4.5;7;9;19;36;6;27;112;3;53;61;5;1;2;23;72;10;7;24
6.1163227;52.5225777;1.3;1;0;0;0;0;1;2;2;5;7;0;0;2;1;4;3;18;4
6.12474639999999;51.369935;1;0;0;0;1;0;0;0;0;0;0;0;1;5;1;1;0;1;2
6.136792;52.27043;1;2;0;0;2;0;0;0;0;0;0;2;0;1;0;0;3;1;3
6.137931;52.2750859999999;4;0;0;0;1;0;0;0;0;1;0;1;1;1;0;0;2;2;3
6.1379581;51.3420871;4;1;1;1;0;0;2;0;0;4;1;1;0;2;3;1;1;1;2
6.1400077;52.7956044;3;0;1;0;0;0;0;0;0;1;0;13;0;4;0;0;3;5;1
6.1408226;52.2756498;1;0;0;0;1;0;0;0;0;1;0;1;1;1;0;0;3;2;3
6.1440051;52.49744;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0
6.14664499999999;51.307102;3;0;0;0;0;0;1;0;0;1;0;1;0;0;0;2;0;0;0
6.1474875;51.3692575;3;2;4;0;1;1;2;8;0;5;6;1;2;5;4;8;1;1;5
6.152905;51.3371191;5;1;1;0;0;0;2;0;0;2;0;1;0;3;1;0;0;0;2
6.15364599999999;51.37832;1;0;0;0;0;0;0;2;0;2;1;0;0;2;0;1;0;0;0
6.1569908;52.5319865;4.6;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
6.1582534;52.7808518999999;3;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
6.1608702;51.3724321;5;3;7;4;5;3;10;36;0;13;4;6;2;3;23;42;0;0;4
6.16180469999999;52.2501004;1;0;2;0;2;7;14;48;0;10;4;3;1;1;5;44;3;0;7
6.165576;51.368452;1;3;8;4;6;3;9;34;1;16;5;6;3;3;24;37;0;0;6
6.16783789999999;51.3644368;5;2;6;4;6;2;9;28;1;15;3;5;3;4;22;37;0;0;6
6.1683403;52.5466888;4.5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
6.1726912;51.3715086;3;3;6;4;6;2;10;28;0;15;2;5;5;3;19;37;1;2;5
6.1761867;52.7312303999999;2.3;0;1;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;1
6.1780219;52.236746;2.1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
6.178172;51.326318;1;0;0;0;0;0;1;0;0;0;0;3;0;0;0;4;0;0;0
6.17827029999999;51.3718663;4.1;4;6;4;3;2;9;28;0;15;1;4;5;3;19;36;1;2;6
6.18648819999999;52.7528626;4.4;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
6.18827729999999;52.24005;5;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
6.189893;52.687579;4;2;4;0;5;1;3;8;0;2;2;0;1;7;1;3;0;0;2
6.18996609999999;52.7509842;4.5;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
6.19170989999999;52.700795;1;6;6;5;23;2;2;37;0;3;13;0;1;8;7;29;0;1;4
6.1930083;52.7038528;5;6;6;5;23;2;2;37;0;3;13;0;1;6;6;28;0;1;4
6.1953948;51.3290179;2;1;2;0;0;0;1;0;2;6;0;3;2;0;1;2;0;0;3
6.204348;52.1325499999999;5;2;3;0;0;1;3;1;0;3;1;3;1;1;1;10;1;1;5
6.20474;52.139853;5;2;7;2;3;3;6;36;1;9;6;1;3;2;13;35;0;1;5
6.2049816;52.6948497;4;2;4;1;9;3;5;20;1;3;6;0;1;10;5;17;0;0;4
6.2057394;52.6981846;5;2;3;1;7;2;4;10;0;3;5;0;0;9;4;15;0;0;4
6.20723;52.637622;3;0;0;0;1;2;0;0;1;2;1;0;1;14;0;0;3;0;1
6.20905;52.6472999999999;2;0;1;0;1;2;0;0;0;2;1;1;0;14;0;0;0;0;4
6.2099454;52.6356269;3.5;0;0;0;0;1;0;0;1;0;0;0;1;8;0;0;3;0;0
6.21041819999999;52.1333636;5;1;2;0;0;0;2;0;1;1;0;3;1;1;0;5;1;1;4
6.2108686;51.9608232;5;1;0;1;0;0;0;0;1;2;0;3;1;0;2;3;0;1;3
6.21172779999999;51.3277021;4;1;1;0;0;0;1;0;1;2;0;3;0;0;0;0;0;0;2
6.21259399999999;51.9571143999999;1;1;0;1;0;0;0;0;1;2;0;3;1;0;2;4;0;1;3
6.2138401;52.1527192;5;0;0;0;1;0;0;0;0;1;0;1;2;0;0;0;0;0;1
6.2145755;52.260448;5;1;1;0;2;0;0;0;0;3;3;1;1;1;0;0;1;1;3
6.2174763;52.1374992;5;1;3;0;0;1;0;0;1;1;2;1;2;1;0;3;1;0;3
6.2180209;52.265027;5;1;1;0;2;0;0;0;1;2;2;1;1;1;0;0;1;0;2
6.2242865;52.1273262;5;1;2;0;1;1;1;0;0;1;2;3;1;1;0;0;1;0;1
6.2284264;52.2450248;5;1;3;0;0;0;1;7;2;1;1;0;1;0;0;2;1;0;2
6.2327849;52.1260135;1;1;1;0;0;1;0;0;0;3;2;0;1;1;0;0;0;0;1
6.23361399999999;52.0063997;4;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1
6.2455051;51.961712;1;0;1;0;0;0;0;0;0;0;1;0;2;3;0;0;3;0;2
6.25740909999999;51.9601625;5;0;1;0;0;0;0;0;1;0;2;0;2;3;0;0;5;1;2
6.27029289999999;51.9646106;3.3;0;1;0;3;0;0;0;3;0;0;2;1;1;0;1;1;2;4
6.2882095;51.9648652;1;0;5;3;2;3;11;47;1;10;4;3;2;0;4;33;2;2;6
6.292578;51.963562;1;0;5;3;2;3;11;47;1;11;4;3;2;0;4;33;4;2;5
6.2947291;51.9578815;5;0;3;1;2;3;7;41;2;8;2;1;2;0;3;15;3;0;2
6.34369529999999;51.9155212999999;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;2;0;0
6.3462733;51.9286979;2;0;0;0;0;0;0;2;1;2;2;3;0;0;0;0;2;1;2
6.3722771;51.8961479;5;3;2;0;1;0;0;10;0;2;4;0;1;0;0;1;1;0;4
6.41044499999999;52.751022;2.5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
6.42514549999999;52.70657;4.5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
6.442703;52.36578;4;0;1;0;1;1;0;0;0;2;1;0;0;2;4;10;1;0;2
6.4458824;52.7741939;2.9;0;0;0;0;0;0;0;0;0;0;2;0;5;0;4;0;0;0
6.45886939999999;52.3671164;3;3;4;0;0;2;0;14;0;7;3;3;2;1;5;14;1;1;6
6.46383779999999;52.3650181;3;3;4;0;1;2;0;14;0;7;3;4;2;1;5;14;0;1;6
6.4653193;52.3668734;5;3;4;0;0;2;0;14;0;7;3;4;2;1;5;14;1;1;6
6.466283;52.371773;5;3;2;0;0;1;0;14;0;5;1;3;1;1;1;10;1;1;4
6.46809449999999;52.7190697;2;0;2;0;0;2;2;27;1;2;2;80;2;7;0;11;1;0;3
6.46904559999999;52.3655564;4;3;4;0;0;2;0;14;0;7;3;4;2;0;2;13;0;1;6
6.49109899999999;52.716755;5;1;0;0;1;1;0;2;1;5;2;62;2;3;0;4;2;3;4
6.492681;52.7239249999999;1;0;0;0;1;0;0;15;0;8;3;63;1;4;0;8;1;3;4
6.498713;52.2997419999999;1;1;1;0;0;0;0;0;0;0;0;1;1;1;0;1;5;0;1
6.50108959999999;52.3014154;2;1;1;0;0;0;0;0;0;0;0;2;2;2;0;1;6;0;1
6.5016618;53.224251;3;0;0;0;0;0;0;0;1;1;2;0;0;2;1;1;2;0;0
6.51603589999999;52.0026501;4.5;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;1
6.517338;52.710727;4;0;0;0;0;0;0;0;0;0;0;7;0;1;0;0;0;0;0
6.519666;53.2368219;4.6;1;1;0;16;1;2;1;0;0;1;1;1;4;0;4;3;2;1
6.5197866;53.2367637;3;1;1;0;16;1;2;1;0;0;1;1;1;4;0;4;3;2;1
6.5209766;53.2274009;4;0;2;0;11;1;0;3;2;1;3;1;3;6;2;4;2;1;5
6.5226962;53.2316449;4;0;2;0;13;1;1;3;2;1;3;2;3;4;2;4;3;1;5
6.53119089999999;53.1842864;5;0;0;0;3;0;1;0;0;0;0;0;1;1;0;0;2;1;0
6.54153869999999;52.9832205;5;0;0;0;1;0;1;0;0;1;2;64;0;11;0;6;3;3;1
6.5425444;53.2326462;5;6;2;1;15;2;5;16;6;15;5;0;3;22;2;6;2;2;5
6.54894609999999;53.1917364;4;2;1;0;4;0;1;0;2;2;1;0;1;7;1;3;1;0;1
6.5552505;53.2158022;5;8;8;21;33;11;67;154;6;63;56;9;2;13;31;120;5;2;12
6.55529379999999;53.1885937;5;1;1;0;3;0;1;0;2;1;1;0;1;10;1;3;1;0;1
6.5601303;53.2202359;4.5;9;10;46;49;12;83;163;9;82;75;14;4;15;50;199;4;3;19
6.5620417;53.2112218;1;8;7;39;36;9;68;146;7;61;50;11;2;10;40;127;4;2;12
6.5649017;51.9877642999999;4;1;4;1;2;1;3;7;1;1;2;0;2;1;2;3;0;0;4
6.57212199999999;53.026018;2;0;0;0;5;0;0;0;0;1;0;19;0;4;0;2;0;0;0
6.574909;53.218854;5;8;9;45;56;12;76;155;14;58;61;13;5;17;48;166;3;3;12
6.580143;53.0136608;4;1;0;0;18;0;1;0;2;0;1;52;1;11;1;2;0;2;0
6.580945;53.017544;5;1;0;0;16;0;0;0;2;0;1;39;1;16;1;2;0;2;0
6.581646;52.985117;5;1;0;0;0;0;0;1;0;1;0;57;1;1;0;1;2;0;2
6.587375;51.9980612;5;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0
6.599434;52.4088442;5;0;0;0;0;1;0;0;0;0;0;1;0;2;0;1;2;0;1
6.6128082;52.13448;1;2;1;0;0;0;0;3;0;2;2;11;2;0;3;7;9;2;3
6.6130406;52.041301;5;1;0;0;1;1;0;2;0;2;1;0;0;0;2;9;1;0;3
6.614368;53.221396;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0
6.615296;53.225322;5;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;2
6.615359;53.2138565;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
6.61941099999999;53.231696;5;2;1;0;3;1;0;3;1;3;2;0;1;9;1;2;3;0;4
6.6215012;52.4150638;5;3;2;0;0;2;0;5;2;2;1;3;1;1;1;1;1;2;5
6.6242695;53.2384865;4;2;1;0;1;1;0;3;1;3;2;0;1;13;1;2;0;0;4
6.6262553;51.9437899;5;0;0;0;0;0;1;0;0;0;0;2;0;0;0;1;0;0;1
6.63021609999999;52.1295025;5;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;4;0;0
6.6386069;52.197473;4;1;1;0;1;0;0;2;0;1;0;0;0;0;0;3;0;0;2
6.6513769;53.222572;5;0;0;0;3;0;0;0;1;0;0;0;0;7;0;1;1;0;0
6.6534891;52.3323380999999;1;0;0;0;1;0;0;0;0;0;0;1;0;10;0;1;2;1;1
6.6616155;52.3530455999999;5;2;2;3;7;2;2;28;2;6;3;11;1;6;4;15;3;0;5
6.66822;52.359855;3;2;2;3;5;2;2;28;0;5;2;20;1;1;4;16;2;0;5
6.6768712;52.3504699;4;1;1;2;2;1;0;2;2;1;2;7;2;12;11;11;1;1;2
6.68541;52.368131;5;0;0;0;0;0;0;0;0;1;0;4;0;1;0;0;1;0;4
6.72319999999999;51.9730269999999;1;2;4;0;0;2;7;19;1;6;2;8;2;3;0;12;7;1;4
6.72556939999999;51.970209;1;2;4;0;0;2;7;18;1;6;2;7;2;3;0;12;5;1;4
6.7283228;52.1648284;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
6.72844009999999;51.9743019999999;5;2;4;0;0;2;6;18;0;5;2;7;2;2;0;12;4;1;2
6.74229369999999;52.1735295;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
6.7431702;52.155026;4;1;2;0;1;1;0;2;0;3;2;0;0;1;0;4;0;0;4
6.7500842;52.1689557;5;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1
6.76289339999999;52.2870722;5;0;0;0;2;0;0;0;0;1;0;0;0;0;0;1;0;0;1
6.7731974;52.2872694;4.4;0;0;0;1;0;0;0;0;2;0;2;0;0;0;1;0;0;0
6.77487;52.2826943;5;0;0;0;1;0;0;0;0;2;0;2;0;0;0;0;1;1;0
6.8343;52.2215;5;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
6.8358757;52.2187018;5;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0
6.8377078;52.2230950999999;5;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
6.84362499999999;52.2323088;1;1;0;0;0;0;0;2;1;3;1;0;0;1;0;5;1;2;0
6.85001349999999;52.2393788;2.5;1;0;1;3;0;1;1;0;5;2;1;0;0;0;3;1;0;1
6.852611;52.2463549999999;5;1;0;1;2;0;1;0;0;2;1;1;0;0;0;1;0;0;1
6.8541105;52.2395633;4;1;0;1;3;0;1;0;0;4;2;1;0;0;0;2;1;0;1
6.856303;52.243143;4;1;0;1;3;0;1;0;0;2;1;1;0;0;0;2;0;0;1
6.85646979999999;52.1916285;5;0;0;0;2;0;0;0;1;1;0;0;1;0;0;3;5;1;1
6.8624829;52.2390184;4;1;0;1;3;0;2;0;0;2;1;1;0;0;0;2;2;0;1
6.8638675;52.1996306;1;0;0;0;2;0;0;0;1;1;0;1;1;3;0;4;7;1;1
6.86817159999999;52.2048522;1;2;2;0;9;0;0;4;1;8;4;1;1;3;0;4;7;1;5
6.8897718;52.7802337;2;3;4;1;4;2;9;23;0;10;4;24;0;3;0;29;0;0;7
6.8905151;52.779061;4;3;4;1;4;2;9;22;0;8;2;26;0;3;0;27;0;0;7
6.890714;52.2120422;4;5;9;1;30;3;14;68;4;30;18;11;3;4;4;40;6;2;6
6.89110999999999;52.776545;5;2;3;1;4;1;2;14;0;6;1;35;0;1;0;17;1;0;7
6.891636;52.219081;2;10;10;9;47;5;26;108;5;41;33;20;3;5;21;76;7;5;10
6.89176429999999;52.2060066;4;2;0;0;3;1;0;2;1;8;5;3;2;4;0;3;2;1;4
6.8925566;52.7864549;4;3;3;1;3;2;9;24;0;12;5;19;0;2;0;37;0;0;6
6.8942;52.7757862;5;2;3;1;3;1;2;14;0;6;1;42;0;2;0;17;1;1;7
6.8948478;52.7806949999999;3.5;3;4;1;5;2;9;24;0;11;5;27;0;3;0;36;2;0;7
6.903483;52.779666;3;2;4;1;7;1;8;17;0;8;1;29;1;3;0;18;4;0;7
6.9055692;52.7301813;5;0;0;0;0;0;0;0;0;2;0;2;0;0;0;1;0;1;1
6.9067732;52.2230807;1;6;6;11;32;3;25;103;1;35;22;13;2;9;22;58;10;5;6
6.907206;52.215806;4;2;10;2;37;4;18;101;1;34;19;12;2;6;15;44;9;3;7
6.9123022;52.2503561;5;1;1;0;0;0;0;0;0;1;0;0;0;2;1;0;2;0;1
6.931536;52.78719;5;1;1;0;3;0;1;0;1;1;0;88;1;5;0;0;1;0;2
6.934829;52.789523;3;1;1;0;1;0;1;0;0;1;0;92;0;5;0;0;0;0;2
6.9387633;52.7941140999999;5;1;1;0;1;0;1;0;0;2;0;58;0;2;0;1;0;0;2
6.94741529999999;52.2249522;4.4;0;0;0;1;0;0;0;0;2;1;1;0;2;0;1;0;0;1
6.949991;52.989918;1;1;0;0;1;2;0;7;0;1;1;49;0;3;1;3;1;1;2
6.98527769999999;52.2147438;5;0;0;0;2;0;0;1;1;2;0;2;1;0;0;1;3;2;1
7.00965999999999;53.194435;5;1;1;0;0;0;2;0;0;0;0;0;0;0;0;3;0;0;1
7.016792;52.937061;3;1;1;0;0;1;0;1;0;0;0;1;0;2;0;0;0;0;2
7.03475;53.148198;5;0;1;3;2;2;1;11;1;4;2;3;2;1;1;6;9;5;6
7.035114;53.166216;5;0;0;0;2;0;0;0;0;0;0;0;0;1;0;1;0;0;0
7.03779699999999;53.141725;4;0;1;3;2;2;1;11;1;4;2;2;2;0;1;7;4;1;6
7.0441476;53.1472081;4;0;1;3;2;2;1;11;1;4;2;2;2;0;1;7;4;4;5
7.05032989999999;53.134655;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0
